administracion,ciberseguridad,data driven,machine learning engineer,programador,sistemas,herramienta
0.005376344086021506,0.0,0.0010582010582010583,0.0,0.003116883116883117,0.013921113689095127,genesys
0.4838709677419355,0.13333333333333333,0.3936507936507937,0.1891891891891892,0.7901298701298701,0.26218097447795824,git
0.12903225806451613,0.2,0.2634920634920635,0.14864864864864866,0.10649350649350649,0.24825986078886308,google cloud
0.021505376344086023,0.0,0.004232804232804233,0.0,0.016103896103896103,0.002320185614849188,google firebase
0.05913978494623656,0.0,0.08994708994708996,0.0,0.03116883116883117,0.10904872389791183,grafana
0.021505376344086023,0.0,0.02962962962962963,0.0,0.00987012987012987,0.0069605568445475635,groovy
0.010752688172043012,0.06666666666666667,0.0835978835978836,0.02702702702702703,0.008311688311688312,0.02088167053364269,hadoop
0.048387096774193554,0.0,0.021164021164021166,0.0,0.015064935064935066,0.002320185614849188,hana
0.02688172043010753,0.0,0.0010582010582010583,0.0,0.00935064935064935,0.0069605568445475635,hl7
0.15053763440860216,0.0,0.02962962962962963,0.013513513513513514,0.5620779220779221,0.048723897911832945,html
0.010752688172043012,0.13333333333333333,0.0010582010582010583,0.0,0.0,0.025522041763341066,hyper v
0.39247311827956993,0.6,0.36084656084656086,0.7432432432432433,0.20935064935064934,0.2668213457076566,ia
0.010752688172043012,0.06666666666666667,0.004232804232804233,0.0,0.0005194805194805195,0.04640371229698376,intune
0.17204301075268819,0.4,0.05608465608465609,0.0,0.08,0.12529002320185614,iot
0.0,0.0,0.0031746031746031746,0.0,0.008831168831168832,0.0,jasper
0.8118279569892474,0.3333333333333333,0.27830687830687834,0.1891891891891892,1.0,0.29698375870069604,java
0.39247311827956993,0.06666666666666667,0.08677248677248678,0.06756756756756757,0.8805194805194805,0.1136890951276102,javascript
0.02688172043010753,0.0,0.016931216931216932,0.0,0.026493506493506493,0.05104408352668213,jboss
0.005376344086021506,0.0,0.009523809523809525,0.0,0.012467532467532468,0.01160092807424594,jcl
0.016129032258064516,0.0,0.007407407407407408,0.0,0.017142857142857144,0.0,jee
0.6182795698924731,0.0,0.1439153439153439,0.013513513513513514,0.1807792207792208,0.16937354988399073,jira
0.0913978494623656,0.0,0.009523809523809525,0.0,0.012467532467532468,0.01160092807424594,jmeter
0.02688172043010753,0.0,0.0031746031746031746,0.0,0.07688311688311689,0.0069605568445475635,jpa
0.0,0.0,0.0021164021164021165,0.0,0.03012987012987013,0.0,jsf
0.016129032258064516,0.06666666666666667,0.0,0.0,0.004155844155844156,0.09280742459396751,juniper
0.15591397849462366,0.0,0.012698412698412698,0.0,0.09922077922077922,0.004640371229698376,junit
0.05913978494623656,0.0,0.11534391534391535,0.12162162162162163,0.14753246753246754,0.03248259860788863,kafka
0.22580645161290325,0.0,0.039153439153439155,0.04054054054054054,0.0877922077922078,0.03248259860788863,kanban
0.02688172043010753,0.0,0.03174603174603175,0.0,0.01038961038961039,0.060324825986078884,kibana
0.02688172043010753,0.0,0.006349206349206349,0.0,0.11272727272727273,0.0069605568445475635,kotlin
0.24731182795698928,0.06666666666666667,0.3164021164021164,0.16216216216216217,0.26805194805194804,0.37587006960556846,kubernetes
0.010752688172043012,0.0,0.0021164021164021165,0.0,0.00935064935064935,0.002320185614849188,lamp
0.021505376344086023,0.0,0.0031746031746031746,0.0,0.0748051948051948,0.0,laravel
0.0,0.13333333333333333,0.007407407407407408,0.0,0.002077922077922078,0.058004640371229696,ldap
0.13978494623655915,0.0,0.03280423280423281,0.013513513513513514,0.02909090909090909,0.04640371229698376,lean
0.021505376344086023,0.0,0.0,0.0,0.013506493506493506,0.01160092807424594,liferay
0.010752688172043012,0.0,0.013756613756613757,0.04054054054054054,0.01090909090909091,0.004640371229698376,llm
0.19354838709677422,0.26666666666666666,0.39470899470899473,1.0,0.10441558441558442,0.1345707656612529,machine learning
0.016129032258064516,0.0,0.0021164021164021165,0.0,0.016623376623376623,0.0,magento
0.016129032258064516,0.0,0.008465608465608466,0.0,0.017142857142857144,0.013921113689095127,mariadb
0.005376344086021506,0.0,0.01798941798941799,0.0,0.0187012987012987,0.09280742459396751,matlab
0.08064516129032259,0.0,0.03068783068783069,0.013513513513513514,0.11428571428571428,0.018561484918793503,maven
1.0,0.6666666666666666,0.4994708994708995,0.2567567567567568,0.3703896103896104,1.0,microsoft 365
0.07526881720430108,0.3333333333333333,0.0455026455026455,0.04054054054054054,0.027532467532467533,0.20417633410672853,microsoft exchange
0.07526881720430108,0.0,0.08253968253968255,0.04054054054054054,0.04415584415584416,0.027842227378190254,microsoft forms
0.1774193548387097,0.06666666666666667,0.3037037037037037,0.04054054054054054,0.05142857142857143,0.06264501160092807,microsoft powerbi
0.005376344086021506,0.06666666666666667,0.005291005291005292,0.0,0.0005194805194805195,0.08352668213457076,microsoft sccm
0.09677419354838711,0.0,0.0962962962962963,0.0,0.18181818181818182,0.060324825986078884,mongo
0.005376344086021506,0.0,0.0010582010582010583,0.0,0.005194805194805195,0.016241299303944315,moodle
0.016129032258064516,0.0,0.0021164021164021165,0.0,0.03428571428571429,0.004640371229698376,mvvm
0.10215053763440861,0.13333333333333333,0.126984126984127,0.0,0.23636363636363636,0.12761020881670532,mysql
0.0,0.0,0.014814814814814815,0.0,0.0005194805194805195,0.0951276102088167,nagios
0.016129032258064516,0.0,0.0,0.0,0.008311688311688312,0.0,netcore
0.010752688172043012,0.0,0.0031746031746031746,0.0,0.03272727272727273,0.0,next js
0.08602150537634409,0.4,0.1343915343915344,0.1891891891891892,0.016103896103896103,0.009280742459396751,nlp
0.0,0.0,0.0021164021164021165,0.0,0.001038961038961039,0.0,nltk
0.11827956989247312,0.06666666666666667,0.028571428571428574,0.05405405405405406,0.3132467532467533,0.05104408352668213,nodejs
0.07526881720430108,0.0,0.13544973544973546,0.06756756756756757,0.1522077922077922,0.03944315545243619,nosql
0.0,0.0,0.04021164021164021,0.0945945945945946,0.008311688311688312,0.004640371229698376,numpy
0.02688172043010753,0.13333333333333333,0.006349206349206349,0.0,0.01922077922077922,0.02088167053364269,oauth
0.946236559139785,0.4666666666666667,0.4751322751322752,0.2567567567567568,0.3361038961038961,0.8213457076566125,office
0.06989247311827958,0.06666666666666667,0.05185185185185186,0.0,0.04623376623376623,0.08352668213457076,openshift
0.0,0.0,0.012698412698412698,0.0,0.0,0.0,oracle rman
0.010752688172043012,0.0,0.08571428571428572,0.17567567567567569,0.00987012987012987,0.016241299303944315,pandas
0.005376344086021506,0.0,0.010582010582010583,0.0,0.005714285714285714,0.0,pentaho
0.0913978494623656,0.13333333333333333,0.0380952380952381,0.0,0.27376623376623377,0.058004640371229696,php
0.02688172043010753,0.0,0.027513227513227514,0.0,0.09714285714285714,0.013921113689095127,pl/sql
0.12365591397849464,0.0,0.11534391534391535,0.02702702702702703,0.15844155844155844,0.060324825986078884,postgresql
0.23118279569892475,0.0,0.006349206349206349,0.013513513513513514,0.027012987012987013,0.013921113689095127,postman
0.0,0.0,0.0021164021164021165,0.0,0.0005194805194805195,0.0069605568445475635,power shell
0.13978494623655915,0.26666666666666666,0.0687830687830688,0.0,0.006753246753246753,0.08352668213457076,powerpoint
0.005376344086021506,0.0,0.0021164021164021165,0.0,0.007272727272727273,0.0,programacion funcional
0.0,0.0,0.05396825396825397,0.0,0.006233766233766234,0.05568445475638051,puppet
0.010752688172043012,0.0,0.0,0.0,0.0025974025974025974,0.0,puppeteer
0.010752688172043012,0.0,0.12486772486772488,0.06756756756756757,0.00935064935064935,0.002320185614849188,pyspark
0.41935483870967744,1.0,1.0,0.918918918918919,0.48103896103896104,0.6194895591647331,python
0.010752688172043012,0.13333333333333333,0.050793650793650794,0.40540540540540543,0.015064935064935066,0.030162412993039442,pytorch
0.043010752688172046,0.0,0.07936507936507937,0.0,0.012467532467532468,0.002320185614849188,qlik sense
0.005376344086021506,0.0,0.07301587301587302,0.0,0.02857142857142857,0.004640371229698376,query
0.021505376344086023,0.0,0.0031746031746031746,0.0,0.022337662337662337,0.002320185614849188,rails
0.1827956989247312,0.2,0.03068783068783069,0.04054054054054054,0.49558441558441557,0.03248259860788863,react
0.02688172043010753,0.0,0.03597883597883598,0.0,0.01922077922077922,0.13225058004640372,redhat enterprise
0.010752688172043012,0.0,0.0,0.0,0.07064935064935066,0.004640371229698376,redux
0.010752688172043012,0.0,0.006349206349206349,0.0,0.01090909090909091,0.06728538283062645,remedy
0.048387096774193554,0.06666666666666667,0.005291005291005292,0.06756756756756757,0.12051948051948053,0.018561484918793503,restful
0.03225806451612903,0.13333333333333333,0.023280423280423283,0.02702702702702703,0.04,0.06960556844547564,ruby
0.010752688172043012,0.0,0.007407407407407408,0.0,0.0036363636363636364,0.0,s4
0.15591397849462366,0.0,0.06666666666666667,0.0,0.06181818181818182,0.03248259860788863,salesforce
0.005376344086021506,0.0,0.06243386243386244,0.04054054054054054,0.008831168831168832,0.004640371229698376,sas
0.0,0.0,0.0021164021164021165,0.0,0.06233766233766234,0.0,sass
0.043010752688172046,0.06666666666666667,0.011640211640211642,0.0,0.03272727272727273,0.1136890951276102,scada
0.016129032258064516,0.0,0.1439153439153439,0.06756756756756757,0.04051948051948052,0.025522041763341066,scala
0.7634408602150539,0.13333333333333333,0.12063492063492064,0.08108108108108109,0.3361038961038961,0.10904872389791183,scrum
0.42473118279569894,0.0,0.013756613756613757,0.0,0.0451948051948052,0.02088167053364269,selenium
0.05376344086021506,0.0,0.015873015873015876,0.0,0.016623376623376623,0.09048723897911833,servicenow
0.05913978494623656,0.06666666666666667,0.01904761904761905,0.0,0.023896103896103894,0.08816705336426914,sharepoint
0.048387096774193554,0.13333333333333333,0.06772486772486773,0.0,0.0374025974025974,0.12529002320185614,shell
0.005376344086021506,0.0,0.0,0.0,0.012467532467532468,0.03944315545243619,simulink
0.03225806451612903,0.0,0.10264550264550265,0.06756756756756757,0.01090909090909091,0.004640371229698376,snowflake
0.10215053763440861,0.06666666666666667,0.021164021164021166,0.0,0.12987012987012986,0.025522041763341066,soap
0.08064516129032259,0.0,0.0021164021164021165,0.0,0.008831168831168832,0.002320185614849188,soapui
0.3655913978494624,0.3333333333333333,0.1703703703703704,0.16216216216216217,0.2296103896103896,0.14617169373549882,solid
0.048387096774193554,0.13333333333333333,0.016931216931216932,0.0,0.05194805194805195,0.0069605568445475635,sonarqube
0.043010752688172046,0.06666666666666667,0.2835978835978836,0.13513513513513514,0.03428571428571429,0.025522041763341066,spark
0.03763440860215054,0.9333333333333333,0.026455026455026457,0.0,0.007272727272727273,0.025522041763341066,splunk
0.05913978494623656,0.0,0.013756613756613757,0.0,0.11376623376623377,0.004640371229698376,springboot
0.6182795698924731,0.26666666666666666,0.8878306878306879,0.21621621621621623,0.8015584415584416,0.47795823665893267,sql
0.005376344086021506,0.0,0.011640211640211642,0.0,0.005194805194805195,0.002320185614849188,ssas
0.005376344086021506,0.0,0.013756613756613757,0.0,0.012987012987012988,0.002320185614849188,ssis
0.06989247311827958,0.0,0.005291005291005292,0.0,0.04051948051948052,0.0,swagger
0.021505376344086023,0.0,0.006349206349206349,0.0,0.07428571428571429,0.0,symfony
0.03763440860215054,0.0,0.17777777777777778,0.04054054054054054,0.008831168831168832,0.0069605568445475635,tableau
0.010752688172043012,0.13333333333333333,0.06137566137566138,0.44594594594594594,0.0187012987012987,0.03248259860788863,tensorflow
0.06451612903225806,0.06666666666666667,0.2306878306878307,0.0945945945945946,0.05038961038961039,0.2691415313225058,terraform
0.005376344086021506,0.0,0.0031746031746031746,0.0,0.004675324675324675,0.004640371229698376,tibco
0.13440860215053765,0.06666666666666667,0.013756613756613757,0.0,0.31376623376623375,0.030162412993039442,typescript
0.0,0.13333333333333333,0.01798941798941799,0.0,0.005714285714285714,0.06728538283062645,ubuntu
0.11827956989247312,0.0,0.021164021164021166,0.0,0.1838961038961039,0.016241299303944315,ui
0.005376344086021506,0.0,0.007407407407407408,0.0,0.016623376623376623,0.002320185614849188,uipath
0.016129032258064516,0.0,0.021164021164021166,0.0,0.03324675324675325,0.018561484918793503,unified modeling language
0.010752688172043012,0.0,0.007407407407407408,0.0,0.025454545454545455,0.018561484918793503,unity
0.16666666666666669,0.0,0.0761904761904762,0.06756756756756757,0.21714285714285714,0.07888631090487239,ux
0.02688172043010753,0.0,0.010582010582010583,0.0,0.07012987012987013,0.002320185614849188,ux/ui
0.0,0.0,0.0,0.0,0.014025974025974025,0.002320185614849188,vb
0.010752688172043012,0.0,0.028571428571428574,0.0,0.01038961038961039,0.009280742459396751,vba
0.005376344086021506,0.0,0.0021164021164021165,0.0,0.02025974025974026,0.002320185614849188,vbnet
0.06989247311827958,0.0,0.033862433862433865,0.013513513513513514,0.0638961038961039,0.02320185614849188,visual studio
0.005376344086021506,0.0,0.0031746031746031746,0.0,0.0,0.06496519721577726,vsphere
0.08064516129032259,0.0,0.011640211640211642,0.0,0.20207792207792208,0.0069605568445475635,vuejs
0.005376344086021506,0.0,0.014814814814814815,0.0,0.014025974025974025,0.04408352668213457,weblogic
0.03763440860215054,0.0,0.027513227513227514,0.05405405405405406,0.10077922077922077,0.03248259860788863,xml
0.005376344086021506,0.0,0.008465608465608466,0.0,0.0036363636363636364,0.009280742459396751,yaml
0.005376344086021506,0.0,0.012698412698412698,0.0,0.0,0.09048723897911833,zabbix
0.0,0.0,0.0010582010582010583,0.0,0.0025974025974025974,0.013921113689095127,zos
